"X.timestamp"	"CBML"	"EXPEDIENTE"	"tipo"	"Direccion.encasillada"	"CLASE_ACCIDENTE"	"location"	"Mes"	"Año"	"comuna"	"tags"	"DIRECCION"	"host"	"path"	"Numcomuna"	"Diseño"	"barrio"	"GRAVEDAD_ACCIDENTE"	"FECHA_ACCIDENTE"	"y"	"x"	"X.version"	"Id"	"NRO_RADICADO"
"107"	"2019-06-04T20:44:04.867Z"	1602	"A1485008"	"Malla vial cruce invertido"	"CL  032 E   069  000 00000"	"Choque"	"[-75.5901058852, 6.23780784751]"	2	2014	"Belén"	"[u'incidentes']"	"CL 32 E CR 69"	"Operador2"	"C:/ELK/logstash-6.5.1/data/Medata/Incidentes/Incidentes_Georef_2014-2019.csv"	"16"	"Tramo de via"	"Rosales"	"Solo daños"	"2014-02-18T14:30:00.000Z"	1181776.07	832589.54	1	5695	1429652
"157"	"2019-06-04T20:43:58.509Z"	1602	"A1483298"	"Malla vial"	"CR  069 B   032  000 00000"	"Choque"	"[-75.5905212354, 6.23443798571]"	2	2014	"Belén"	"[u'incidentes']"	"CR 69 B CL 32"	"Operador2"	"C:/ELK/logstash-6.5.1/data/Medata/Incidentes/Incidentes_Georef_2014-2019.csv"	"16"	"Tramo de via"	"Rosales"	"Solo daños"	"2014-02-06T03:00:00.000Z"	1181403.41	832542.49	1	3978	1427981
"703"	"2019-06-04T20:44:03.487Z"	1602	"A1484929"	"Malla vial"	"DG  074 B   032 F  000 00000"	"Choque"	"[-75.5896201814, 6.23919843635]"	2	2014	"Belén"	"[u'incidentes']"	"Dg 74 B CL 32 F"	"Operador2"	"C:/ELK/logstash-6.5.1/data/Medata/Incidentes/Incidentes_Georef_2014-2019.csv"	"16"	"Interseccion"	"Rosales"	"Con heridos"	"2014-02-18T04:20:00.000Z"	1181929.75	832643.75	1	5482	1429508
"706"	"2019-06-04T20:44:03.488Z"	1602	"A1484590"	"Malla vial"	"CR  070   032 B  000 00000"	"Choque"	"[-75.5916465571, 6.23597147273]"	2	2014	"Belén"	"[u'incidentes']"	"CR 70 CL 32 B"	"Operador2"	"C:/ELK/logstash-6.5.1/data/Medata/Incidentes/Incidentes_Georef_2014-2019.csv"	"16"	"Interseccion"	"Rosales"	"Con heridos"	"2014-02-17T19:00:00.000Z"	1181573.41	832418.4	1	5488	1429514
"733"	"2019-06-04T20:44:01.678Z"	1602	"A1483383"	"Malla vial"	"DG  074 B   032 D  000 00000"	"Choque"	"[-75.5930455179, 6.23603262619]"	2	2014	"Belén"	"[u'incidentes']"	"Dg 74 B Tv 32 D"	"Operador2"	"C:/ELK/logstash-6.5.1/data/Medata/Incidentes/Incidentes_Georef_2014-2019.csv"	"16"	"Tramo de via"	"Rosales"	"Con heridos"	"2014-02-12T19:00:00.000Z"	1181580.62	832263.55	1	4821	1428805
"738"	"2019-06-04T20:44:01.678Z"	1602	"A1484286"	"Malla vial"	"DG  075 B   032 BB 000 00000"	"Choque"	"[-75.595112299, 6.23684755566]"	2	2014	"Belén"	"[u'incidentes']"	"Dg 75 B CL 32 BB"	"Operador2"	"C:/ELK/logstash-6.5.1/data/Medata/Incidentes/Incidentes_Georef_2014-2019.csv"	"16"	"Tramo de via"	"Rosales"	"Con heridos"	"2014-02-12T12:05:00.000Z"	1181671.43	832035.01	1	4834	1428828
